VisitorID;Proj_Group;Proj_Segment;Proj_Type;Visitor_Group;Visitor_Gender;Question_Age;Question_Budget;Question_HHIncome;Question_InstallmentMonthly;Question_MarriageStatus;Question_Nationality;Question_Occupation;Question_P_Income;Question_TimeToMoveIn;Target
5399;1;3;0;2;1;7;10;79847;32119;2;0;3;12;5;0
89375;4;3;1;5;1;2;28;1875;15821;3;2;0;12;5;0
111883;3;1;1;4;1;0;28;24142;32119;3;2;1;12;5;0
68051;4;0;1;3;1;5;25;68067;32119;0;2;0;12;5;0
111085;3;1;1;3;0;1;3;52794;27988;0;0;1;12;5;0
5175;3;0;1;5;0;6;5;63489;32119;0;2;1;12;5;0
25197;3;1;1;5;0;1;29;78363;32119;1;2;4;2;5;0
90035;4;1;1;3;0;1;36;33977;22892;1;2;0;12;5;0
86401;3;3;0;3;1;7;37;79847;32119;2;2;3;12;5;0
24912;4;1;1;5;0;1;1;79847;32119;3;2;3;12;5;0
97658;1;2;1;5;1;2;24;18457;16247;0;0;1;12;5;0
60738;4;3;0;5;1;0;17;24136;5851;0;2;2;9;5;0
118570;3;3;0;5;1;1;10;17571;11100;3;0;0;12;5;1
65507;3;0;1;3;1;3;3;51104;32119;1;2;1;3;5;0
71573;3;1;1;5;1;1;31;63392;32119;1;2;1;12;5;0
25001;0;4;1;3;1;2;4;22838;32119;3;2;1;5;5;0
32157;3;1;1;0;0;6;32;37886;32119;3;2;1;3;5;0
25715;3;1;1;5;0;6;24;57661;32119;3;2;1;11;5;0
74546;1;3;0;3;0;0;17;79847;32119;2;0;3;12;5;0
88069;4;3;1;5;0;1;29;46130;19176;3;2;0;12;5;0
3003;4;1;1;2;0;6;29;13972;32119;3;2;2;11;5;0
20988;3;2;1;3;0;1;29;49262;32119;3;2;0;5;5;0
23726;3;2;1;5;1;7;37;79847;32119;2;2;3;12;5;0
64625;3;1;1;2;1;0;32;19200;32119;3;2;0;9;5;0
89805;4;3;1;5;0;0;29;28938;6419;3;2;2;12;5;0
32572;3;1;1;5;0;4;35;8323;32119;1;2;0;3;5;0
83647;2;1;0;3;0;1;17;79847;32119;2;1;3;12;5;0
110451;3;1;1;5;1;0;0;41133;25379;3;2;0;12;5;0
16547;3;2;1;5;0;1;28;70659;32119;0;2;1;1;5;0
40622;2;3;0;0;0;3;10;29736;10822;1;2;3;12;5;0
56749;4;1;1;5;0;1;32;79847;32119;1;2;4;5;5;0
53289;4;1;1;2;0;3;4;75398;27396;0;0;1;12;5;0
67988;1;2;0;2;1;1;17;30864;32118;0;2;1;12;5;0
33752;3;1;1;5;1;5;3;71259;32119;1;2;1;5;5;0
49889;4;2;1;2;2;5;17;3561;32119;3;2;2;2;5;0
58578;3;1;1;3;1;1;3;54955;32119;1;2;3;3;5;0
86765;3;1;1;3;1;1;8;49040;32119;1;2;1;12;5;0
86804;3;1;1;5;1;7;28;33610;11964;1;2;0;12;5;0
6757;4;1;0;5;0;7;17;79847;32119;2;2;3;12;5;0
101564;2;1;0;3;1;3;36;79847;32119;2;1;0;12;5;0
81934;3;3;1;3;0;0;28;22091;13967;3;2;1;12;5;0
39524;4;3;1;2;1;5;37;69446;32119;3;2;1;12;5;0
98558;1;3;0;2;1;0;10;79847;3584;3;0;0;12;5;1
30800;3;1;1;5;0;4;5;57525;32119;1;2;1;4;5;0
56385;4;0;1;2;0;3;5;69444;32119;1;2;1;12;5;0
90831;4;1;0;5;0;5;10;79847;11198;3;0;1;12;5;1
985;3;1;1;5;0;4;3;24172;20758;1;2;2;12;5;0
34203;4;0;1;5;0;0;15;70063;32119;0;2;1;12;5;0
26632;3;4;1;2;1;1;35;50073;32119;0;2;1;3;5;0
114830;4;3;1;3;1;2;28;8270;18817;3;0;1;12;5;0
75990;1;1;1;3;1;7;37;79847;32119;2;2;0;12;5;0
71952;4;3;0;3;1;7;37;79847;32119;2;2;3;12;5;0
41517;2;3;0;2;0;1;24;73417;14275;3;2;1;12;5;0
22712;3;2;0;5;0;6;10;6148;32118;3;2;0;9;5;0
53358;1;3;0;2;0;1;17;79847;5650;3;0;3;12;5;0
80597;3;1;1;3;0;5;7;62268;1533;1;2;1;12;5;0
106988;3;1;1;5;1;6;4;69118;31935;3;2;0;12;5;0
45508;3;1;1;2;0;0;24;6712;32119;3;2;1;0;5;0
70873;3;1;1;3;0;2;4;48100;1080;1;2;1;12;5;0
80023;2;2;0;3;0;7;24;79847;32119;2;0;3;12;5;0
9113;4;1;1;5;0;2;34;79847;24058;3;2;1;12;5;0
42375;3;1;1;5;0;4;29;9619;32119;1;2;0;10;5;0
76091;1;1;0;3;1;7;37;79847;32119;2;2;3;12;5;0
57403;3;1;1;5;1;1;32;43510;32119;3;2;0;4;5;0
91577;1;2;0;2;0;3;17;79847;32119;2;2;1;12;5;0
113394;3;1;1;5;1;5;31;42780;32118;1;0;4;12;5;0
68035;4;1;1;3;1;3;34;20249;32118;0;0;2;12;5;0
309;1;2;0;5;0;2;37;79847;32119;2;0;3;12;5;0
69213;4;1;1;3;0;0;33;19938;21642;3;2;2;12;5;0
53153;3;1;1;5;0;5;3;15226;32119;1;2;0;1;5;0
108846;3;2;1;5;0;1;3;72513;1366;1;0;1;12;5;0
63621;3;3;0;2;0;0;37;24785;32119;3;2;0;12;5;0
40848;3;1;0;2;0;5;28;68158;32119;1;0;1;12;5;0
2726;1;2;1;5;1;3;24;12043;7106;3;0;0;12;5;0
72600;4;1;0;3;1;7;10;79847;7976;2;2;0;12;5;0
25543;4;1;0;5;0;6;17;79847;15944;3;2;0;11;5;0
27698;3;1;1;5;0;1;28;38561;32119;3;2;1;0;5;0
113381;4;3;1;2;1;3;24;33263;21189;1;0;4;12;5;1
72133;1;3;0;3;0;7;37;79847;32119;2;2;3;12;5;0
9801;3;2;1;3;2;3;28;12853;32119;1;2;2;9;5;0
35803;3;1;0;0;1;0;24;79847;19058;3;2;0;2;5;0
72670;4;1;0;3;1;7;17;79847;32119;2;2;3;12;5;0
14940;3;2;0;3;0;7;37;79847;32119;2;2;3;12;5;0
2086;3;2;1;2;0;0;27;37490;15847;3;2;0;9;1;0
52241;1;2;1;2;0;1;24;62385;9725;0;2;1;10;5;0
100010;4;2;1;5;1;1;37;22451;32119;3;2;1;12;5;0
51022;3;0;1;5;0;1;35;75600;32119;3;2;1;12;5;0
59733;2;1;0;3;1;2;34;73277;32024;3;2;1;12;5;0
18644;4;1;1;5;0;1;30;74346;32119;3;2;0;12;5;0
109460;1;3;0;3;0;1;17;79847;5485;3;0;0;12;5;0
74212;1;2;0;3;0;7;37;79847;32119;2;2;3;12;5;0
41018;3;2;1;5;0;0;35;11492;32119;3;2;0;3;5;0
62342;1;3;0;2;1;3;24;79847;21230;2;0;3;12;5;0
109678;1;3;0;2;1;0;17;29165;13088;3;0;0;12;5;0
42806;3;3;1;5;0;0;24;16743;32119;3;2;0;10;5;1
8278;3;2;1;3;0;7;23;79847;13461;3;2;3;8;5;0
105181;3;1;1;5;0;7;36;49485;21159;1;2;1;12;5;0
119861;3;3;0;5;1;0;17;16948;9447;3;0;0;12;5;1
103770;2;3;0;2;0;2;10;62294;11997;3;2;2;12;5;1
65445;3;3;1;5;1;2;29;53275;19687;3;2;0;12;5;0
100713;1;2;0;2;1;1;24;5560;11344;0;0;0;12;5;0
29515;3;1;1;3;1;6;28;30360;32119;3;2;1;10;5;0
28971;3;1;1;5;0;2;3;51977;32119;1;2;2;3;5;0
68662;3;1;1;4;1;1;7;46671;2063;0;2;2;12;5;0
23413;3;2;1;0;1;1;28;39954;32119;3;2;3;11;5;0
41611;3;2;1;3;0;2;28;3867;32119;2;2;0;10;5;0
65517;3;1;1;5;0;0;36;40085;26848;0;2;0;12;5;1
103202;4;0;1;2;1;5;21;79847;32119;0;0;4;12;5;0
115558;4;3;1;2;1;1;24;20631;11355;3;0;0;12;5;1
101606;1;1;1;3;1;1;17;6009;13776;3;2;1;12;5;0
42161;3;1;1;5;0;0;5;71305;32119;1;2;1;12;5;0
89105;4;1;1;0;0;0;33;35271;24102;3;2;4;12;5;0
104285;1;1;1;3;1;6;17;17694;8733;3;2;2;12;5;0
44903;3;0;1;5;0;0;13;69219;2240;3;2;4;12;5;0
112571;4;2;1;3;0;2;31;79847;32119;1;2;4;12;5;0
83674;3;2;1;3;1;2;33;42984;32119;3;2;1;12;5;0
92827;2;1;0;3;1;5;10;79847;32119;2;1;3;12;5;0
80793;4;3;1;2;1;0;29;49889;17383;3;2;0;12;5;0
82880;4;3;1;2;0;1;17;78685;30373;0;2;2;12;5;0
119545;3;0;1;2;1;1;13;68601;4059;1;2;1;12;5;0
55384;3;1;1;5;0;7;1;79847;32119;0;2;3;12;5;1
117970;3;3;0;5;0;0;10;10301;16319;3;0;0;12;5;1
60936;0;1;0;3;1;7;17;79847;32119;2;2;3;12;5;0
117409;3;3;0;5;0;0;17;15567;9506;3;0;0;12;5;1
6748;3;2;1;5;0;1;24;44790;17792;0;2;0;1;4;0
117662;4;1;1;5;0;1;33;62841;24405;0;0;0;12;5;0
49423;3;2;1;5;0;7;30;79847;32119;2;2;3;12;5;1
96932;2;3;0;3;0;2;10;26070;10121;3;0;1;12;5;0
59939;3;1;0;3;1;7;28;79847;32119;2;2;3;12;5;0
26294;4;1;0;2;1;1;28;29479;5168;0;2;3;10;5;0
49860;3;3;1;5;2;2;29;16899;16202;3;2;0;12;5;0
6093;3;1;1;5;1;6;29;56766;32119;3;2;1;2;5;0
46437;3;0;1;3;0;0;3;39801;32119;3;2;0;11;5;0
97430;1;1;1;3;0;7;35;79847;32119;2;2;3;12;5;0
23503;3;1;1;3;0;7;37;14638;32119;2;2;1;1;5;0
7064;3;2;1;5;1;1;33;45425;26776;3;2;1;12;5;0
23141;3;2;1;5;0;1;32;79847;32119;3;2;1;3;5;0
103657;3;3;1;5;1;1;28;79847;16213;3;0;0;12;5;0
33182;3;1;1;5;1;3;28;39082;32119;3;2;4;3;5;0
14421;3;1;1;2;0;6;24;40075;32119;1;2;1;11;5;0
3235;3;2;1;5;1;4;28;3732;32119;1;2;0;11;5;0
86356;1;1;1;3;0;7;37;79847;32119;2;2;3;12;5;0
101937;1;1;1;3;0;0;17;19891;32119;3;2;2;0;5;0
99382;1;2;0;3;1;3;17;79847;7535;1;0;4;12;5;0
110481;1;3;0;3;0;4;10;79847;32118;1;0;1;12;5;0
27343;3;1;1;5;0;6;30;2684;32119;3;2;0;10;5;0
98409;3;1;1;5;0;1;33;2805;20714;3;0;1;12;5;0
103717;3;1;1;5;0;4;4;66523;1451;0;2;1;12;5;0
75095;1;2;0;3;0;7;37;79847;32119;2;2;3;12;5;0
110318;1;1;0;5;0;2;17;19993;9787;1;0;2;12;5;0
56895;3;3;1;3;0;0;32;65282;32119;1;2;4;12;5;0
33472;3;4;1;2;1;6;4;32305;32119;1;2;1;4;5;0
17689;0;1;0;3;0;1;29;65171;16549;3;2;0;12;5;0
42138;3;2;1;5;1;2;28;26233;32119;3;2;0;1;5;0
53162;3;1;1;5;0;1;1;73604;32119;1;2;1;12;5;1
21827;3;2;0;3;1;7;17;79847;9045;2;2;3;12;5;0
112691;4;1;1;3;1;0;31;3304;12587;3;0;4;12;5;0
97072;2;1;0;3;1;2;3;79847;32119;0;1;0;12;5;0
61548;1;3;0;2;0;1;24;59242;15781;1;0;1;12;5;0
99509;3;2;0;3;1;2;17;329;7477;2;0;0;12;5;0
9266;4;1;1;3;1;2;37;79847;32119;3;2;1;4;5;0
65720;1;3;0;2;0;7;37;79847;32119;2;2;3;12;5;1
112485;4;0;1;3;0;0;28;79847;31185;2;2;4;12;5;0
20298;3;2;1;5;0;1;17;20506;32119;2;2;0;0;5;0
37938;3;2;1;5;0;1;29;32613;32119;1;2;0;1;5;0
24785;0;4;1;5;1;5;6;73086;32119;1;2;1;12;5;0
88466;1;1;1;3;1;7;37;79847;32119;2;2;3;12;5;0
53960;1;2;0;2;0;5;24;45226;11708;1;2;2;1;5;0
114248;1;2;1;2;0;0;29;79847;32118;1;2;4;12;5;0
60913;1;1;0;2;1;7;31;79847;32119;2;0;3;12;5;0
83758;4;3;1;2;0;1;28;25310;21670;3;2;2;12;5;0
112463;4;2;1;2;1;2;17;25981;6764;3;0;2;12;5;0
6701;1;3;0;2;0;2;10;10935;7705;1;0;1;12;5;1
77886;1;1;0;3;1;7;29;79847;32119;2;0;3;12;5;0
114666;4;3;1;3;1;1;28;77179;13543;0;2;0;12;5;0
2764;3;1;1;5;1;2;31;56503;28370;3;2;2;12;5;0
78005;1;1;0;3;0;7;37;79847;32119;2;2;3;12;5;0
38001;3;1;1;4;0;5;4;66465;30870;1;0;1;12;5;0
73561;4;2;1;2;1;5;31;41818;29015;1;2;2;12;5;1
26256;3;1;1;3;1;1;32;48629;32119;2;2;1;2;5;0
115836;3;3;1;3;0;7;28;6111;19730;2;0;1;12;5;0
9760;3;2;1;3;2;6;28;79847;32119;3;2;2;2;5;0
89396;3;3;1;3;1;0;28;38735;16812;3;2;4;12;5;0
23475;3;1;1;3;1;1;28;20303;32119;3;2;1;1;5;0
30324;3;1;1;5;0;6;30;51180;32119;3;2;4;6;5;0
7677;4;1;1;2;1;1;31;16492;14819;0;2;0;2;4;1
22935;3;1;1;5;0;2;32;1362;32119;0;2;1;10;5;0
84231;2;1;0;3;0;0;28;79847;32119;2;0;3;12;5;0
11719;3;2;0;3;0;7;37;79847;32119;2;2;3;12;5;0
62172;1;3;0;2;0;1;24;9245;11502;3;0;0;12;5;0
4790;4;0;1;5;0;5;5;79847;32119;1;2;1;12;5;0
107982;1;3;0;3;0;7;17;79847;32119;2;0;3;12;5;0
69359;1;2;0;2;0;0;10;7803;4164;3;2;2;12;5;0
108149;1;3;0;3;1;1;10;70658;14542;3;2;0;12;5;0
47570;4;3;1;2;1;1;24;7633;21053;3;0;0;12;5;0
15808;3;2;1;5;0;1;17;43309;32119;0;2;1;2;5;0
40267;1;1;0;3;0;2;37;79847;8907;3;2;1;2;5;0
62602;1;2;0;2;1;7;24;79847;17407;0;0;3;12;5;0
62455;3;0;1;5;1;3;7;68217;752;1;2;1;12;5;1
23121;3;2;1;5;0;1;29;46061;32119;3;2;2;4;5;0
28945;1;2;0;5;0;7;37;79847;32119;2;2;3;12;5;0
41016;3;1;0;0;0;1;28;76722;8116;3;2;0;11;5;0
89706;4;0;1;5;0;0;21;72962;32119;1;2;0;12;5;0
74012;1;2;0;5;1;2;31;79847;32119;2;0;3;12;5;0
4004;3;1;1;5;0;1;30;27216;32119;3;2;0;11;5;0
15934;3;2;1;5;0;2;28;837;32119;0;2;2;9;5;0
42277;3;1;1;5;0;2;4;50618;32119;1;2;1;2;5;0
67971;3;1;1;5;1;1;29;76615;6292;3;2;0;12;5;0
93282;3;1;1;5;0;1;36;19252;24968;2;2;0;12;5;0
23163;3;2;1;5;0;1;37;75949;32119;1;2;4;2;5;0
88800;4;2;1;2;0;0;33;70041;26859;3;2;1;12;5;0
100980;4;3;0;2;1;0;10;28501;10123;3;0;0;12;5;1
61583;2;1;0;3;1;5;34;79847;32119;1;2;1;12;5;0
98872;4;1;0;3;1;1;17;10294;29302;3;0;1;12;5;0
62354;1;1;1;2;1;0;32;71105;32119;3;2;1;10;5;0
9093;3;1;1;5;0;2;32;71276;32119;0;2;1;4;5;0
74405;1;2;0;3;0;4;37;79847;32119;2;2;3;12;5;0
66826;3;3;1;3;1;2;31;41905;32119;3;2;0;12;5;0
40904;4;2;1;2;1;3;17;29082;32119;1;2;1;10;5;0
13034;3;1;1;5;0;1;24;58190;32119;3;2;1;2;5;0
63161;4;3;1;0;0;7;37;79847;32119;2;2;3;12;5;0
45743;3;1;1;3;0;4;32;55251;32119;1;2;1;4;5;0
79682;3;1;1;5;0;0;33;42456;15885;3;2;0;12;5;0
67277;4;1;1;3;1;1;32;65133;32119;1;2;1;6;5;0
39792;2;3;0;3;0;1;10;56906;4506;1;2;0;12;5;0
19297;3;2;1;5;0;2;32;56312;32119;1;2;4;4;5;0
16823;3;2;0;3;0;7;37;79847;32119;2;2;3;12;5;0
53590;1;1;1;4;0;1;32;36234;32119;3;2;1;1;5;0
52778;4;1;1;5;0;7;8;79847;32119;3;2;3;12;5;0
5890;3;1;1;0;1;1;34;842;25553;3;2;0;12;5;0
47549;3;2;1;5;0;5;1;58695;32119;0;2;4;12;5;0
100219;2;3;0;4;0;1;17;79461;7814;1;0;4;12;5;0
47626;1;3;1;2;0;0;24;15933;32119;3;2;2;12;5;0
26191;3;4;1;0;0;3;1;25751;32119;0;2;1;4;5;0
14926;3;2;0;0;0;7;10;79847;9630;3;2;2;12;5;0
70502;4;2;1;5;1;2;28;74440;23307;3;2;1;12;5;0
94326;4;2;1;2;0;6;37;79847;32119;3;2;3;12;5;0
2930;3;1;1;5;0;1;24;4853;32119;3;2;1;0;5;0
29774;3;1;1;5;1;6;35;34022;32119;3;2;1;3;5;0
63633;3;1;1;3;0;0;4;3579;32119;3;2;0;11;5;0
99353;4;3;1;2;0;3;29;55730;30287;0;2;1;12;5;0
66579;1;3;0;2;1;7;37;79847;32119;2;2;3;12;5;1
84840;1;2;0;3;1;7;37;79847;32119;2;2;3;12;5;0
29293;3;2;1;3;1;2;32;57003;32119;1;2;1;12;5;0
66659;4;2;1;5;1;0;10;76204;9896;0;2;1;12;5;0
103263;4;3;1;5;1;0;29;20602;15117;2;2;0;12;5;0
98174;1;1;1;3;1;1;24;20349;9252;3;2;1;12;5;0
110546;1;3;0;3;0;7;17;79847;32119;3;0;3;12;5;0
30293;3;4;1;3;1;1;35;18431;32119;3;2;1;2;5;0
60053;1;1;0;2;1;4;24;45265;17977;1;0;1;12;5;0
59533;1;1;0;3;0;3;29;65732;23568;3;0;1;12;5;0
11389;3;1;1;3;1;7;29;8403;32119;2;2;3;2;5;0
52498;3;3;0;5;1;7;37;79847;32119;2;2;3;12;5;1
119593;2;2;0;3;1;7;37;79847;32119;2;2;3;12;5;0
95937;3;1;1;5;1;2;0;42893;1062;3;2;0;12;5;0
6346;3;2;1;5;1;7;37;79847;32119;2;2;3;12;5;0
93919;3;1;1;5;0;1;0;17715;32118;3;2;1;12;5;1
101419;3;1;1;5;1;2;12;74233;32118;1;2;1;12;5;1
52894;4;3;1;5;1;1;28;31896;32119;1;2;3;1;5;0
119456;3;1;1;3;1;0;29;23735;26764;3;2;1;12;5;0
15075;3;2;1;5;1;1;37;55633;32119;3;2;0;10;5;0
43651;1;2;0;4;0;1;10;7319;11682;3;2;1;12;5;0
12750;3;1;1;3;2;6;29;69473;32119;0;2;1;11;5;0
23996;4;3;0;3;0;7;37;79847;32119;2;2;3;12;5;0
3593;3;1;1;3;1;3;35;47729;32119;1;2;0;6;5;0
58621;4;3;0;5;0;7;37;79847;32119;2;2;3;12;5;1
35840;3;1;0;3;0;0;24;18610;21774;3;2;1;11;5;0
107758;1;2;0;3;1;7;37;79847;32119;2;2;3;12;5;0
102718;1;1;1;3;0;0;17;79847;32119;2;2;0;12;5;0
41134;3;1;1;5;0;3;32;79847;32119;1;2;0;12;5;1
96605;3;1;1;5;1;1;2;43854;27065;0;0;2;12;5;1
4468;1;1;1;5;1;7;37;79847;32119;2;2;3;12;5;0
30035;3;1;1;5;0;3;5;65724;32119;0;2;0;12;5;0
59444;1;1;0;3;0;7;37;79847;32119;2;2;3;12;5;0
6863;3;1;1;5;1;0;28;50475;32119;3;2;2;9;5;0
91613;4;3;1;4;1;0;24;18203;20978;3;2;0;12;5;0
59958;3;1;0;3;0;2;28;79847;32119;2;2;3;12;5;0
17620;4;0;1;2;0;2;5;79847;32119;3;2;1;6;5;0
18355;3;2;1;3;0;1;24;11876;32119;3;2;0;0;5;0
38042;3;3;1;5;0;3;28;13190;32119;2;2;0;1;5;0
115469;3;3;1;3;0;0;24;29071;18787;1;0;0;12;5;0
117130;4;0;1;3;1;1;26;75031;4034;1;0;0;12;5;0
95390;4;2;1;2;0;1;10;28807;8781;1;2;1;12;5;0
110984;3;1;1;3;0;7;28;30971;7276;1;2;3;12;5;0
51008;3;2;1;3;0;2;32;33732;32119;0;2;0;0;5;0
109658;1;3;0;3;1;7;17;79847;32119;2;0;3;12;5;0
56311;4;1;1;3;1;3;30;72447;32119;3;2;3;11;5;0
97178;4;2;1;2;0;1;29;1137;24260;2;2;0;12;5;0
28827;3;1;1;2;2;4;3;54594;32119;1;2;2;4;5;0
27173;1;3;0;2;0;7;17;79847;32119;2;0;3;12;5;1
92012;4;2;1;2;0;3;28;8012;19760;3;2;0;12;5;0
57413;3;1;1;5;1;0;30;30826;32119;3;2;1;3;5;0
42111;3;3;1;3;0;3;29;28109;32119;0;2;0;11;5;0
63915;2;1;0;3;1;2;29;79847;32119;3;1;4;12;5;0
20136;3;2;1;5;0;6;17;14578;32119;3;2;0;10;5;0
77666;4;1;0;5;0;0;17;71197;32118;3;0;0;12;5;0
29596;3;1;1;3;0;5;35;79847;32119;0;2;3;12;5;0
63955;4;1;1;3;1;3;32;79847;32119;1;2;4;12;5;0
82968;4;2;1;3;1;7;10;30137;7752;2;2;3;12;5;0
38295;3;1;1;5;1;7;30;79847;32119;2;2;3;12;5;1
3976;3;2;1;0;0;6;28;69629;32119;3;2;1;11;5;0
102960;3;2;0;3;1;2;24;78618;7362;1;0;2;12;5;0
103588;2;1;0;4;0;3;28;79847;32119;2;0;3;12;5;0
73720;3;2;1;5;0;1;28;19148;20483;0;0;0;12;5;0
81345;1;1;1;5;1;5;4;38220;31108;3;2;1;12;5;0
91059;1;1;1;3;0;2;37;14536;32119;1;2;1;0;5;0
30061;3;1;1;5;0;5;1;36679;32119;3;2;0;4;5;0
67374;1;2;0;3;1;7;10;79847;32119;2;0;3;12;5;0
64416;3;1;1;3;1;4;3;52382;32119;1;2;0;5;5;0
109503;1;3;0;3;1;7;17;79847;32119;2;0;3;12;5;0
69294;2;3;0;2;1;3;10;45068;9822;0;2;1;12;5;0
47267;3;2;1;0;0;2;35;41011;32119;3;2;0;11;5;0
2029;3;1;1;2;1;4;32;54090;32119;1;2;0;3;5;0
60525;4;2;1;2;1;0;10;4381;32119;3;2;1;10;5;0
55518;3;0;1;5;0;2;8;25206;25054;1;2;4;12;5;0
90247;3;3;1;3;0;0;24;8474;14826;3;2;0;12;5;0
69710;1;3;0;3;1;1;17;79847;17709;3;2;1;12;5;0
13325;3;1;1;3;2;6;24;79705;32119;3;2;1;9;5;0
72248;4;2;1;3;0;2;29;70953;20673;3;2;2;12;5;0
45735;3;2;1;5;1;1;28;38908;32119;3;2;0;1;5;1
103695;1;1;0;3;0;2;17;79847;32119;0;2;3;12;5;0
52898;3;3;1;3;1;0;28;79847;32119;3;2;0;2;5;0
92610;4;1;1;5;1;2;33;23729;18200;3;2;2;12;5;0
81781;4;1;1;2;1;2;29;1298;20783;3;2;0;12;5;0
11827;3;2;1;5;0;6;28;18817;32119;3;2;0;1;5;0
49636;3;2;1;5;1;0;32;34056;32119;3;2;1;10;5;0
95420;3;3;1;3;1;0;29;63457;30487;3;2;1;12;5;0
53810;1;3;0;3;0;0;17;25790;5454;2;0;0;0;5;0
54397;1;3;0;2;0;0;17;35805;5148;3;2;0;11;5;0
37975;3;1;1;5;0;2;36;67969;26416;3;2;0;12;5;0
96250;3;1;1;5;1;1;2;9645;31474;3;0;1;12;5;0
88549;1;1;1;3;0;7;37;79847;32119;2;2;3;12;5;0
100561;1;1;1;3;1;4;29;32532;30359;1;0;2;12;5;0
30811;3;1;1;5;1;2;17;47389;32119;3;2;1;10;5;1
4244;3;1;1;5;1;2;36;52536;25901;3;2;1;12;5;0
72342;4;3;0;2;1;7;17;79847;32119;2;0;3;12;5;0
89575;2;1;0;3;0;1;37;79847;32119;0;1;3;12;5;0
86587;3;1;1;5;1;0;3;46257;32118;0;2;0;12;5;0
67184;3;0;1;5;2;5;5;75436;32119;1;2;1;12;5;0
29186;3;1;1;5;1;6;3;63413;32119;3;2;1;12;5;0
94519;3;2;1;5;0;1;29;19390;23938;1;2;0;12;5;0
92826;2;1;0;3;1;5;37;79847;32119;2;1;3;12;5;0
8074;3;2;1;5;1;1;27;58371;16781;3;2;4;5;4;0
5146;3;3;1;5;0;4;28;79728;21688;1;2;0;12;5;0
99747;4;1;0;3;0;7;37;79847;32119;2;2;3;12;5;0
76608;1;1;0;3;1;7;37;79847;32119;2;2;3;12;5;0
13308;3;2;0;5;1;7;10;79847;32119;2;2;3;12;5;1
80127;4;1;0;2;1;7;10;17238;11820;3;0;0;12;5;0
27271;3;1;1;5;1;1;30;21995;32119;3;2;0;11;5;0
116619;1;1;0;3;1;2;37;79847;32119;2;1;0;12;5;0
36803;3;1;1;5;0;5;6;74483;32119;1;2;1;12;5;0
76444;1;1;0;3;1;7;37;79847;32119;2;2;3;12;5;0
28227;3;1;1;5;1;3;35;34304;32119;1;2;2;10;5;0
62338;4;3;1;5;0;0;28;12211;32119;3;2;0;10;5;0
103610;4;1;1;3;1;3;0;13257;27570;3;0;2;12;5;0
78599;1;1;1;3;1;7;37;79847;32119;2;2;3;12;5;0
52272;4;0;1;3;1;5;12;57250;32118;1;2;4;12;5;0
75202;1;2;0;3;1;7;37;79847;32119;2;2;3;12;5;0
49524;3;1;0;5;1;2;28;51628;20303;0;0;2;12;5;0
19698;4;2;1;5;0;1;29;17117;15816;1;2;0;12;5;0
74850;1;2;0;3;1;7;37;79847;32119;2;2;3;12;5;0
8027;3;1;1;0;0;3;33;54444;27438;1;0;0;12;5;0
26524;3;1;1;3;0;1;28;48171;32119;3;2;1;11;5;0
73203;4;1;0;0;0;0;17;987;6309;0;0;0;12;5;0
83023;1;3;0;3;0;7;37;79847;32119;2;2;3;12;5;0
58733;1;3;0;2;0;3;10;36278;13448;1;2;2;12;5;1
114659;1;1;1;3;0;7;24;489;32119;3;2;2;9;5;0
64539;4;0;1;5;1;5;5;79847;32119;0;2;3;12;5;0
3349;3;1;1;5;0;5;2;31339;29611;1;2;1;12;5;0
27976;2;3;0;2;0;6;17;48730;4723;3;2;0;9;5;0
13278;3;1;1;5;0;1;24;27954;32119;0;2;2;10;5;0
69371;4;3;1;2;1;1;28;32119;19768;1;2;0;12;5;0
7860;4;1;0;0;1;7;10;79847;32119;2;2;3;12;5;0
55996;3;1;1;5;1;4;30;47907;32119;0;2;1;2;5;0
106486;4;1;1;2;0;5;4;67853;31915;1;0;1;12;5;0
62700;3;2;1;3;0;1;30;79847;32119;1;2;4;2;5;0
87246;3;1;1;5;1;1;3;71686;1766;3;2;1;12;5;0
32645;3;1;1;3;0;6;30;68062;32119;3;2;1;0;5;0
54874;4;1;1;2;0;0;3;27385;32119;3;2;2;11;5;0
19473;3;2;1;0;1;1;17;79847;32119;0;2;1;12;5;0
57150;3;1;1;5;1;3;32;15002;32119;1;2;1;0;5;0
73409;3;1;1;5;1;0;33;56981;19825;3;2;1;12;5;0
31353;1;2;0;5;1;7;37;79847;32119;2;2;3;12;5;0
110278;1;3;0;3;1;7;37;79847;32119;3;2;3;12;5;0
77319;3;2;0;3;0;0;24;79847;32119;3;0;0;12;5;0
65813;3;1;1;3;1;6;32;21644;32119;3;2;0;1;5;0
12060;3;1;1;5;0;2;0;31413;29073;1;0;0;12;5;0
109361;4;2;1;3;1;0;31;3947;20903;3;2;0;12;5;0
114;3;1;1;5;1;1;2;79847;31989;2;2;3;12;5;0
89757;3;0;1;3;1;1;4;54861;28971;3;2;1;12;5;0
85318;1;1;1;2;1;2;28;8496;12155;0;2;2;12;5;0
25891;3;2;1;5;0;1;24;11922;32119;1;2;2;10;5;0
27110;4;1;1;3;1;1;29;32988;19301;3;2;0;12;5;0
43249;2;3;0;2;0;0;17;18352;8450;3;2;0;9;5;0
42173;3;1;1;3;0;4;3;72895;32119;1;2;1;12;5;0
78787;1;2;0;3;0;7;37;79847;32119;2;2;3;12;5;0
